Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note,zero_calorie,zero_protein,zero_carbs,zero_fats,cal_macro_discrepancy,macro_pct_diff,macro_mismatch,likely_alcohol,Estimated Alcohol (g)
2025-01-17,Dinner,560.5,29.5,3.4,3.0,6.8,0.0,0.0,552.0,954.0,41.2,3.3,3.2,31.4,0.0,15.0,3.0,3.0,,False,False,False,False,4.600000000000023,0.008206958073149015,False,False,0.0
2025-01-17,Lunch,587.3,26.4,5.6,2.5,4.8,0.0,493.8,620.6,182.2,59.3,0.0,0.5,27.2,0.0,0.0,7.4,12.8,,False,False,False,False,3.699999999999932,0.0063000170270729305,False,False,0.0
2025-01-18,Breakfast,78.0,4.4,2.8,0.0,0.0,0.0,0.0,52.8,0.0,6.1,0.6,5.5,4.1,0.0,0.0,9.0,0.0,,False,False,False,False,-2.4000000000000057,0.030769230769230844,False,False,0.0
2025-01-18,Dinner,663.0,16.4,4.7,0.0,0.0,0.0,0.0,574.0,0.0,69.0,0.0,5.0,52.4,0.0,0.0,0.0,0.0,,False,False,False,False,29.799999999999955,0.04494720965309194,False,False,0.0
2025-01-18,Lunch,399.6,22.1,10.9,3.0,6.2,0.0,332.1,480.1,119.6,22.8,1.1,3.3,26.0,0.0,0.0,5.0,8.3,,False,False,False,False,5.5,0.013763763763763762,False,False,0.0
2025-01-19,Breakfast,138.0,6.6,4.1,0.0,0.0,0.0,0.0,105.6,0.0,11.9,0.6,11.3,8.4,0.0,0.0,9.0,0.0,,False,False,False,False,-2.5999999999999943,0.018840579710144887,False,False,0.0
2025-01-19,Dinner,489.0,19.7,8.0,0.0,0.0,0.0,0.0,0.2,0.0,49.0,0.0,3.7,28.8,0.0,0.0,0.0,0.0,,False,False,False,False,0.5,0.0010224948875255625,False,False,0.0
2025-01-19,Lunch,663.0,16.4,4.7,0.0,0.0,0.0,0.0,574.0,0.0,69.0,0.0,5.0,52.4,0.0,0.0,0.0,0.0,,False,False,False,False,29.799999999999955,0.04494720965309194,False,False,0.0
2025-01-20,Breakfast,60.0,2.2,1.3,0.0,0.0,0.0,0.0,52.8,0.0,5.8,0.0,5.8,4.3,0.0,0.0,0.0,0.0,,False,False,False,False,-0.20000000000000284,0.003333333333333381,False,False,0.0
2025-01-20,Dinner,330.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,False,False,False,False,0.0,0.0,False,False,0.0
2025-01-21,Breakfast,290.5,10.5,6.1,0.3,1.9,0.0,19.3,710.7,2.2,39.8,1.8,6.8,10.4,0.0,0.0,0.2,0.0,,False,False,False,False,-4.7999999999999545,0.016523235800344076,False,False,0.0
2025-01-21,Dinner,992.0,40.2,8.0,0.0,0.0,0.0,0.0,1797.8,0.0,133.2,5.5,17.1,27.9,0.0,0.0,0.0,0.0,,False,False,False,False,-14.200000000000045,0.014314516129032303,False,False,0.0
2025-01-21,Lunch,892.5,47.3,22.1,0.0,0.0,0.0,0.0,0.0,0.0,93.5,0.0,0.0,20.6,0.0,0.0,0.0,0.0,,False,False,False,False,10.400000000000091,0.011652661064425873,False,False,0.0
2025-01-21,Snacks,182.0,4.1,2.6,0.0,0.0,0.0,0.0,30.0,0.0,27.8,0.0,25.1,8.7,0.0,0.0,0.0,0.0,,False,False,False,False,-0.9000000000000057,0.004945054945054976,False,False,0.0
2025-01-22,Breakfast,241.0,10.3,5.7,0.0,0.0,0.0,0.0,105.6,0.0,12.9,1.2,12.5,28.2,0.0,0.0,18.0,0.0,,False,False,False,False,-16.100000000000023,0.06680497925311213,False,False,0.0
2025-01-22,Dinner,620.0,20.4,2.9,0.0,0.0,0.0,0.0,1200.0,0.0,68.1,0.0,11.2,39.3,0.0,0.0,0.0,0.0,,False,False,False,False,6.800000000000068,0.010967741935483982,False,False,0.0
2025-01-22,Lunch,560.4,12.9,6.6,0.1,0.1,0.0,0.0,1.6,55.0,90.5,0.6,0.1,24.8,0.0,0.0,1.2,11.0,,False,False,False,False,-16.899999999999977,0.030157030692362558,False,False,0.0
2025-01-23,Breakfast,234.0,13.2,8.4,0.0,0.0,0.0,0.0,158.4,0.0,18.3,1.8,16.5,12.3,0.0,0.0,27.0,0.0,,False,False,False,False,-7.199999999999989,0.030769230769230722,False,False,0.0
2025-01-23,Dinner,465.5,29.4,11.5,0.0,0.0,0.0,0.0,6.7,104.9,29.7,3.7,0.7,24.1,0.0,1.0,0.0,0.7,,False,False,False,False,-14.299999999999955,0.03071965628356596,False,False,0.0
2025-01-24,Breakfast,156.0,8.8,5.6,0.0,0.0,0.0,0.0,105.6,0.0,12.2,1.2,11.0,8.2,0.0,0.0,18.0,0.0,,False,False,False,False,-4.800000000000011,0.030769230769230844,False,False,0.0
2025-01-24,Dinner,697.4,22.0,11.6,1.2,1.9,0.0,117.5,512.6,419.3,93.5,4.7,23.5,36.3,2.0,9.9,2.7,6.5,,False,False,False,False,-19.800000000000068,0.02839116719242912,False,False,0.0
2025-01-24,Lunch,533.5,34.0,12.1,0.0,0.0,0.0,0.0,6.7,104.9,35.3,4.3,0.7,25.4,0.0,1.0,0.0,0.7,,False,False,False,False,-15.299999999999955,0.02867853795688839,False,False,0.0
2025-01-25,Breakfast,156.0,8.8,5.6,0.0,0.0,0.0,0.0,105.6,0.0,12.2,1.2,11.0,8.2,0.0,0.0,18.0,0.0,,False,False,False,False,-4.800000000000011,0.030769230769230844,False,False,0.0
2025-01-25,Dinner,562.3,20.4,11.6,1.2,1.9,0.0,117.5,184.9,419.3,59.4,2.2,9.5,34.7,2.0,9.9,2.7,6.5,,False,False,False,False,2.2999999999999545,0.004090343233149484,False,False,0.0
2025-01-25,Lunch,533.5,34.0,12.1,0.0,0.0,0.0,0.0,6.7,104.9,35.3,4.3,0.7,25.4,0.0,1.0,0.0,0.7,,False,False,False,False,-15.299999999999955,0.02867853795688839,False,False,0.0
2025-01-25,Snacks,122.0,5.8,0.9,0.0,0.0,0.0,0.0,0.7,0.0,17.7,4.7,3.8,2.0,0.0,0.0,0.0,0.0,,False,False,False,False,-9.0,0.07377049180327869,False,False,0.0
2025-01-26,Breakfast,78.0,4.4,2.8,0.0,0.0,0.0,0.0,52.8,0.0,6.1,0.6,5.5,4.1,0.0,0.0,9.0,0.0,,False,False,False,False,-2.4000000000000057,0.030769230769230844,False,False,0.0
2025-01-26,Dinner,723.0,34.0,6.9,0.0,0.0,0.0,0.0,0.0,0.4,65.8,0.0,0.0,36.7,0.0,0.0,0.0,0.0,,False,False,False,False,7.0,0.009681881051175657,False,False,0.0
2025-01-26,Lunch,492.8,18.0,2.2,0.9,1.4,0.0,86.5,243.0,222.6,53.8,3.1,4.4,28.2,1.5,0.0,0.6,4.1,,False,False,False,False,2.8000000000000114,0.0056818181818182045,False,False,0.0
2025-01-27,Breakfast,78.0,4.4,2.8,0.0,0.0,0.0,0.0,52.8,0.0,6.1,0.6,5.5,4.1,0.0,0.0,9.0,0.0,,False,False,False,False,-2.4000000000000057,0.030769230769230844,False,False,0.0
2025-01-27,Dinner,621.7,20.3,4.9,2.2,4.2,0.0,293.0,330.0,386.5,68.9,1.1,15.0,39.2,2.2,39.6,3.4,10.3,,False,False,False,False,6.600000000000023,0.01061605275856526,False,False,0.0
2025-01-27,Lunch,469.3,13.6,1.4,1.1,1.8,0.0,110.9,112.9,285.6,53.2,3.1,2.2,34.3,1.9,0.0,0.8,5.3,,False,False,False,False,-3.099999999999966,0.006605582782868029,False,False,0.0
2025-01-27,Snacks,269.6,14.2,7.7,0.0,0.0,0.0,0.0,73.9,0.0,33.4,1.1,30.3,3.6,0.0,0.0,0.0,0.0,,False,False,False,False,-6.199999999999989,0.02299703264094951,False,False,0.0
2025-01-28,Breakfast,78.0,4.4,2.8,0.0,0.0,0.0,0.0,52.8,0.0,6.1,0.6,5.5,4.1,0.0,0.0,9.0,0.0,,False,False,False,False,-2.4000000000000057,0.030769230769230844,False,False,0.0
2025-01-28,Dinner,592.8,27.6,13.9,0.8,1.6,0.0,163.7,110.8,60.7,45.5,4.5,3.3,41.9,0.0,0.0,2.5,4.3,,False,False,False,False,-5.2000000000000455,0.008771929824561481,False,False,0.0
2025-01-28,Lunch,476.5,21.5,5.0,0.0,0.0,0.0,0.0,85.3,0.0,34.5,1.5,2.8,36.0,0.0,0.0,0.0,0.0,,False,False,False,False,1.0,0.002098635886673662,False,False,0.0
2025-01-28,Snacks,261.5,12.4,8.0,0.0,0.0,0.1,3.8,261.5,0.0,28.8,2.3,26.5,5.4,1.5,0.0,1.5,6.0,,False,False,False,False,13.099999999999966,0.050095602294454936,False,False,0.0
2025-01-29,Breakfast,102.0,6.8,4.2,0.0,0.0,0.0,0.0,120.0,0.0,6.1,0.6,5.3,4.3,0.0,0.0,19.2,0.0,,False,False,False,False,-0.799999999999983,0.007843137254901794,False,False,0.0
2025-01-29,Dinner,551.6,20.3,11.2,0.1,1.4,0.0,14.5,1224.5,592.9,58.0,9.3,11.9,40.2,1219.5,14.3,46.4,16.4,,False,False,False,False,-23.899999999999977,0.043328498912255216,False,False,0.0
2025-01-29,Lunch,592.8,27.6,13.9,0.8,1.6,0.0,163.7,110.8,60.7,45.5,4.5,3.3,41.9,0.0,0.0,2.5,4.3,,False,False,False,False,-5.2000000000000455,0.008771929824561481,False,False,0.0
2025-01-30,Breakfast,79.2,4.4,2.9,0.0,0.0,0.0,0.0,132.0,0.0,5.6,0.0,5.6,4.2,0.0,0.0,18.0,0.0,,False,False,False,False,0.3999999999999915,0.0050505050505049425,False,False,0.0
2025-01-30,Dinner,598.2,17.0,3.3,0.0,0.0,0.0,0.0,0.3,0.0,63.9,1.3,7.8,45.1,0.0,0.0,0.0,0.0,,False,False,False,False,9.200000000000045,0.015379471748579145,False,False,0.0
2025-01-30,Lunch,578.0,15.5,5.2,0.1,0.0,0.0,0.0,836.1,174.9,79.4,5.5,6.0,33.1,0.0,16.9,0.7,1.1,,False,False,False,False,-11.5,0.019896193771626297,False,False,0.0
2025-01-30,Snacks,228.9,10.1,6.4,0.0,0.0,0.1,2.5,285.5,0.0,26.2,1.9,23.7,5.8,1.0,0.0,7.2,4.0,,False,False,False,False,10.000000000000028,0.04368719965050252,False,False,0.0
2025-01-31,Breakfast,180.0,4.5,3.0,0.0,0.0,0.0,0.0,132.0,0.0,6.4,0.0,6.0,28.2,0.0,0.0,18.0,0.0,,False,False,False,False,1.0999999999999943,0.006111111111111079,False,False,0.0
2025-01-31,Dinner,622.4,21.3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,62.4,4.7,15.1,46.2,0.0,0.0,0.0,0.0,,False,False,False,False,-3.7000000000000455,0.005944730077120896,False,False,0.0
2025-01-31,Lunch,418.0,20.9,6.5,0.1,0.0,0.0,0.0,744.7,174.9,43.6,3.1,5.3,15.6,0.0,16.9,0.7,1.1,,False,False,False,False,-6.899999999999977,0.01650717703349277,False,False,0.0
2025-01-31,Snacks,196.7,8.5,5.2,0.1,0.1,0.1,2.5,41.0,166.3,26.8,3.2,26.2,2.4,1.0,60.1,2.1,4.9,,False,False,False,False,3.3999999999999773,0.017285205897305426,False,False,0.0
2025-02-01,Breakfast,79.2,4.4,2.9,0.0,0.0,0.0,0.0,132.0,0.0,5.6,0.0,5.6,4.2,0.0,0.0,18.0,0.0,,False,False,False,False,0.3999999999999915,0.0050505050505049425,False,False,0.0
2025-02-01,Dinner,503.6,25.1,9.4,1.5,2.3,0.0,145.7,565.8,375.1,25.8,1.0,9.5,40.7,2.5,0.0,1.1,7.0,,False,False,False,False,11.700000000000045,0.023232724384432177,False,False,0.0
2025-02-01,Lunch,443.0,27.2,6.6,1.6,6.5,0.0,94.0,469.3,484.5,25.4,4.3,2.5,29.1,1.6,0.5,0.7,4.5,,False,False,False,False,-19.799999999999955,0.04469525959367936,False,False,0.0
2025-02-01,Snacks,129.2,7.5,4.8,0.0,0.0,0.1,3.4,34.0,0.0,12.2,2.0,11.6,1.4,1.4,0.0,1.4,5.4,,False,False,False,False,7.299999999999983,0.056501547987615974,False,False,0.0
2025-02-02,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-02,Lunch,570.0,19.3,11.1,1.2,1.9,0.0,117.5,118.8,302.5,61.1,1.4,2.1,36.0,2.0,0.0,0.9,5.6,,False,False,False,False,7.899999999999977,0.013859649122806978,False,False,0.0
2025-02-03,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-03,Dinner,519.4,27.6,14.5,0.1,0.9,0.0,0.0,56.1,0.0,45.4,2.2,2.4,23.2,0.0,0.0,0.0,0.0,,False,False,False,False,-3.3999999999999773,0.006546014632267958,False,False,0.0
2025-02-03,Lunch,589.0,26.0,7.8,0.0,0.0,0.0,0.0,84.0,0.0,69.2,3.8,8.8,21.6,0.0,0.0,0.0,0.0,,False,False,False,False,-8.200000000000045,0.01392190152801366,False,False,0.0
2025-02-03,Snacks,184.0,11.5,7.1,0.0,0.0,0.0,0.0,7.0,0.0,17.9,0.0,17.7,2.1,0.0,0.0,0.0,0.0,,False,False,False,False,0.5,0.002717391304347826,False,False,0.0
2025-02-04,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-04,Dinner,519.4,27.6,14.5,0.1,0.9,0.0,0.0,56.1,0.0,45.4,2.2,2.4,23.2,0.0,0.0,0.0,0.0,,False,False,False,False,-3.3999999999999773,0.006546014632267958,False,False,0.0
2025-02-04,Lunch,519.4,27.6,14.5,0.1,0.9,0.0,0.0,56.1,0.0,45.4,2.2,2.4,23.2,0.0,0.0,0.0,0.0,,False,False,False,False,-3.3999999999999773,0.006546014632267958,False,False,0.0
2025-02-04,Snacks,184.0,11.5,7.1,0.0,0.0,0.0,0.0,7.0,0.0,17.9,0.0,17.7,2.1,0.0,0.0,0.0,0.0,,False,False,False,False,0.5,0.002717391304347826,False,False,0.0
2025-02-05,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-05,Dinner,517.0,33.9,12.9,1.5,3.6,0.0,141.0,312.3,363.0,9.6,0.0,2.6,41.7,2.4,0.0,1.0,6.8,,False,False,False,False,6.7000000000000455,0.012959381044487515,False,False,0.0
2025-02-05,Lunch,517.0,33.9,12.9,1.5,3.6,0.0,141.0,312.3,363.0,9.6,0.0,2.6,41.7,2.4,0.0,1.0,6.8,,False,False,False,False,6.7000000000000455,0.012959381044487515,False,False,0.0
2025-02-05,Snacks,261.2,3.3,0.8,0.3,1.5,0.0,0.0,1184.7,148.0,36.2,3.3,29.9,24.0,1.0,8.0,1.0,1.0,,False,False,False,False,-9.300000000000011,0.035604900459418116,False,False,0.0
2025-02-06,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-06,Dinner,1571.5,53.2,23.8,1.4,12.4,0.0,0.0,1.1,0.0,227.2,24.6,1.6,59.7,0.0,0.0,0.0,0.0,,False,False,False,False,-54.899999999999864,0.03493477569201391,False,False,0.0
2025-02-06,Lunch,499.0,22.8,4.5,1.4,2.2,0.0,141.0,275.5,363.0,37.6,1.4,3.0,34.7,2.4,0.0,1.0,6.8,,False,False,False,False,4.599999999999909,0.009218436873747312,False,False,0.0
2025-02-06,Snacks,153.3,3.8,1.8,0.1,0.7,0.0,0.0,675.9,0.0,16.4,0.2,14.7,13.3,0.0,0.0,3.0,0.0,,False,False,False,False,0.30000000000001137,0.0019569471624266885,False,False,0.0
2025-02-07,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-07,Dinner,549.9,16.5,4.0,2.3,6.7,0.0,181.8,483.7,372.0,55.2,0.5,0.9,45.1,0.0,19.8,1.8,7.7,,False,False,False,False,0.1999999999999318,0.0003637024913619418,False,False,0.0
2025-02-07,Lunch,604.8,38.3,9.0,2.3,6.7,0.0,182.6,593.4,389.9,20.0,0.2,3.1,44.4,0.0,0.0,2.2,8.3,,False,False,False,False,2.5,0.004133597883597884,False,False,0.0
2025-02-07,Snacks,106.0,3.1,1.9,0.0,0.0,0.0,0.0,241.6,0.0,15.0,0.2,13.2,3.4,0.0,0.0,3.0,0.0,,False,False,False,False,4.5,0.04245283018867924,False,False,0.0
2025-02-08,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-09,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-09,Dinner,718.4,35.2,14.4,0.5,4.1,0.0,0.0,313.1,0.0,72.9,4.0,10.5,27.3,0.0,0.0,0.0,0.0,,False,False,False,False,0.7999999999999545,0.0011135857461023865,False,False,0.0
2025-02-09,Lunch,428.3,16.6,4.0,0.0,0.0,0.0,0.0,202.1,0.0,42.4,2.9,0.8,27.9,0.0,0.0,0.0,0.0,,False,False,False,False,-2.3000000000000114,0.005370067709549408,False,False,0.0
2025-02-09,Snacks,294.8,15.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0.0,2.6,5.3,0.0,0.0,0.0,0.0,,False,False,False,False,8.300000000000011,0.028154681139755805,False,False,0.0
2025-02-10,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-10,Dinner,582.3,22.9,11.6,1.2,1.9,0.0,117.5,566.4,302.5,46.5,1.5,4.4,46.8,2.0,0.0,8.4,5.6,,False,False,False,False,3.0,0.005151983513652756,False,False,0.0
2025-02-10,Lunch,545.9,20.6,5.1,0.0,0.0,0.0,0.0,382.3,0.0,51.9,5.3,5.3,38.8,0.0,0.0,0.0,0.0,,False,False,False,False,-2.2999999999999545,0.004213225865543057,False,False,0.0
2025-02-11,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-11,Lunch,582.3,22.9,11.6,1.2,1.9,0.0,117.5,566.4,302.5,46.5,1.5,4.4,46.8,2.0,0.0,8.4,5.6,,False,False,False,False,3.0,0.005151983513652756,False,False,0.0
2025-02-12,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-12,Dinner,639.7,21.8,5.1,0.0,0.0,0.0,0.0,382.4,0.0,70.8,6.1,5.4,41.0,0.0,0.0,0.0,0.0,,False,False,False,False,-3.699999999999932,0.005783961231827312,False,False,0.0
2025-02-12,Lunch,507.6,16.2,1.7,0.9,1.8,0.0,205.5,496.0,66.0,73.4,9.9,2.0,21.5,0.0,0.0,2.4,4.6,,False,False,False,False,-17.799999999999955,0.035066981875492426,False,False,0.0
2025-02-12,Snacks,283.8,15.4,8.8,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0.2,9.9,3.4,0.0,0.0,0.0,0.0,,False,False,False,False,-2.8000000000000114,0.009866102889358743,False,False,0.0
2025-02-13,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-13,Dinner,438.4,14.0,3.0,0.9,6.0,0.0,0.0,5.1,291.0,55.5,6.8,1.6,26.8,0.0,0.6,0.0,0.0,,False,False,False,False,-16.80000000000001,0.03832116788321171,False,False,0.0
2025-02-13,Lunch,549.8,28.5,11.8,0.2,0.0,0.0,0.0,665.9,0.0,51.5,5.9,8.7,26.3,0.0,0.0,0.0,0.0,,False,False,False,False,-17.90000000000009,0.032557293561295185,False,False,0.0
2025-02-14,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-14,Dinner,674.3,36.1,17.4,4.1,9.5,0.0,140.7,796.8,662.8,36.4,0.0,1.4,48.0,0.0,0.0,2.5,2.5,,False,False,False,False,11.799999999999955,0.017499629245143044,False,False,0.0
2025-02-14,Lunch,428.3,16.6,4.0,0.0,0.0,0.0,0.0,202.1,0.0,42.4,2.9,0.8,27.9,0.0,0.0,0.0,0.0,,False,False,False,False,-2.3000000000000114,0.005370067709549408,False,False,0.0
2025-02-15,Lunch,534.8,17.3,7.2,0.3,0.0,0.0,0.0,1200.0,0.0,65.0,9.7,10.0,26.6,0.0,0.0,0.0,0.0,,False,False,False,False,12.699999999999932,0.023747195213163673,False,False,0.0
2025-02-15,Snacks,692.5,22.9,2.8,0.0,0.0,0.0,0.0,2400.0,0.0,89.9,19.3,46.6,27.2,0.0,0.0,0.0,0.0,,False,False,False,False,18.0,0.025992779783393503,False,False,0.0
2025-02-16,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-16,Dinner,621.7,28.3,12.7,2.1,8.4,0.0,0.0,524.7,0.0,71.6,5.5,9.0,23.0,0.0,0.0,0.0,0.0,,False,False,False,False,-11.399999999999977,0.018336818401158077,False,False,0.0
2025-02-16,Lunch,461.7,14.0,2.3,1.5,2.4,0.0,150.4,237.7,387.2,46.2,2.9,3.5,37.5,2.6,0.0,1.1,7.2,,False,False,False,False,0.8999999999999773,0.0019493177387913739,False,False,0.0
2025-02-17,Breakfast,79.2,4.4,2.9,0.0,0.0,0.0,0.0,132.0,0.0,5.6,0.0,5.6,4.2,0.0,0.0,18.0,0.0,,False,False,False,False,0.3999999999999915,0.0050505050505049425,False,False,0.0
2025-02-17,Dinner,609.1,19.4,2.6,0.0,0.0,0.0,0.0,224.8,0.0,76.5,7.1,5.8,39.7,0.0,0.0,0.0,0.0,,False,False,False,False,-30.299999999999955,0.049745526186176246,False,False,0.0
2025-02-17,Lunch,482.4,15.8,2.8,2.1,6.4,0.0,150.4,156.5,581.2,50.9,5.6,3.0,38.2,2.6,0.4,1.1,7.2,,False,False,False,False,-16.200000000000045,0.0335820895522389,False,False,0.0
2025-02-17,Snacks,288.1,13.3,1.9,0.1,0.7,0.0,0.0,546.3,0.0,28.3,2.4,21.4,15.4,0.0,0.0,0.0,0.0,,False,False,False,False,-6.399999999999977,0.02221450885109329,False,False,0.0
2025-02-18,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-18,Dinner,550.3,22.5,8.7,0.9,1.5,0.0,94.0,525.0,242.0,44.3,1.4,4.3,41.7,1.6,0.0,9.7,4.5,,False,False,False,False,3.7999999999999545,0.006905324368526177,False,False,0.0
2025-02-18,Lunch,572.8,24.5,7.6,0.4,3.0,0.0,0.0,334.3,145.5,51.6,4.8,5.0,40.3,0.0,0.3,0.0,0.0,,False,False,False,False,-15.300000000000068,0.026710893854748726,False,False,0.0
2025-02-18,Snacks,162.4,5.8,0.4,1.1,3.8,0.0,0.0,110.0,0.0,15.6,1.0,8.7,13.2,0.0,0.0,0.0,0.0,,False,False,False,False,-4.999999999999972,0.0307881773399013,False,False,0.0
2025-02-19,Breakfast,79.2,4.4,2.9,0.0,0.0,0.0,0.0,132.0,0.0,5.6,0.0,5.6,4.2,0.0,0.0,18.0,0.0,,False,False,False,False,0.3999999999999915,0.0050505050505049425,False,False,0.0
2025-02-19,Dinner,656.6,31.6,10.1,0.0,0.0,0.0,0.0,153.8,0.0,66.6,0.0,7.4,25.3,0.0,0.0,0.0,0.0,,False,False,False,False,4.600000000000023,0.0070057873895827336,False,False,0.0
2025-02-19,Lunch,550.3,22.5,8.7,0.9,1.5,0.0,94.0,525.0,242.0,44.3,1.4,4.3,41.7,1.6,0.0,9.7,4.5,,False,False,False,False,3.7999999999999545,0.006905324368526177,False,False,0.0
2025-02-19,Snacks,162.4,5.8,0.4,1.1,3.8,0.0,0.0,110.0,0.0,15.6,1.0,8.7,13.2,0.0,0.0,0.0,0.0,,False,False,False,False,-4.999999999999972,0.0307881773399013,False,False,0.0
2025-02-20,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-20,Dinner,555.4,20.6,3.0,2.2,7.5,0.0,141.0,1108.3,620.1,60.1,5.1,8.5,37.0,2.4,0.5,1.0,6.8,,False,False,False,False,-18.399999999999977,0.03312927619733522,False,False,0.0
2025-02-20,Lunch,518.8,21.5,7.0,0.0,0.0,0.0,0.0,5724.3,0.0,46.3,2.6,2.5,36.0,0.0,0.0,0.0,0.0,,False,False,False,False,-3.900000000000091,0.007517347725520608,False,False,0.0
2025-02-20,Snacks,217.7,4.5,0.6,0.6,2.6,0.0,0.0,656.3,0.0,22.9,0.7,15.7,22.8,0.0,0.0,0.0,0.0,,False,False,False,False,-5.600000000000023,0.025723472668810397,False,False,0.0
2025-02-21,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,,False,False,False,False,0.799999999999983,0.0050505050505049425,False,False,0.0
2025-02-21,Dinner,455.6,16.1,6.7,1.3,1.7,0.0,109.0,110.5,280.7,41.5,1.5,0.2,34.9,1.9,0.0,0.8,5.2,,False,False,False,False,5.100000000000023,0.011194029850746318,False,False,0.0
2025-02-21,Lunch,604.8,21.5,3.6,2.3,8.2,0.0,141.0,6208.6,654.0,66.6,6.6,10.3,40.5,2.4,0.6,1.0,6.8,,False,False,False,False,-17.100000000000023,0.028273809523809562,False,False,0.0
2025-02-22,Breakfast,79.2,4.4,2.9,0.0,0.0,0.0,0.0,132.0,0.0,5.6,0.0,5.6,4.2,0.0,0.0,18.0,0.0,,False,False,False,False,0.3999999999999915,0.0050505050505049425,False,False,0.0
2025-02-22,Dinner,739.5,28.0,17.7,1.2,2.0,0.0,123.1,190.9,317.0,78.6,0.0,7.6,40.9,2.1,0.0,0.9,5.9,,False,False,False,False,9.5,0.012846517917511832,False,False,0.0
